generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1765919631-PPLRi2KgIRK5fiH6wuJU,2025-12-16 21:13:51.715,0.001474,,-0.000042,0,0,5121,986,983,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,17626,17595,,trabalho-deep-learning-mestrado
gen-1765919619-c8XKNZ7RVywsoMoBDjm2,2025-12-16 21:13:39.162,0.000927,,-0.000022,0,0,3181,628,625,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,12507,12479,,trabalho-deep-learning-mestrado
gen-1765919614-T4IzLETGwzh0iz2thBnC,2025-12-16 21:13:34.280,0.000411,,-0.000045,0,0,1152,454,451,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,4843,4819,,trabalho-deep-learning-mestrado
gen-1765919607-QFhgCT66UWAimDnZc2oR,2025-12-16 21:13:27.678,0.001464,,-0.000045,0,0,5706,738,735,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6537,6513,,trabalho-deep-learning-mestrado
gen-1765919599-LGO1hxrog0QxSQlhvsqY,2025-12-16 21:13:19.058,0.001039,,-0.000022,0,0,3850,585,582,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,8464,8439,,trabalho-deep-learning-mestrado
gen-1765919587-ohcP0Ia2kLf2HbQRj6N1,2025-12-16 21:13:07.656,0.0013,,-0.000022,0,0,4471,859,856,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11353,11330,,trabalho-deep-learning-mestrado
gen-1765919576-Ci62kjSyQfFCTLRoIXA9,2025-12-16 21:12:56.920,0.001441,,-0.000022,0,0,5712,643,640,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10688,10667,,trabalho-deep-learning-mestrado
gen-1765919567-ePg2m1vn05IuP5V88iuu,2025-12-16 21:12:47.843,0.001329,,-0.000054,0,0,5443,590,587,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,8917,8895,,trabalho-deep-learning-mestrado
gen-1765919559-aNU8bxypGNAtxy5vIBKu,2025-12-16 21:12:39.596,0.001373,,-0.000051,0,0,5425,679,676,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,8198,8172,,trabalho-deep-learning-mestrado
gen-1765919545-svQKJrpSCUSkhuxiPUvv,2025-12-16 21:12:25.640,0.001619,,-0.000022,0,0,6038,870,867,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,13907,13882,,trabalho-deep-learning-mestrado
gen-1765919538-4a5S2DFm1moCI8F6kG6G,2025-12-16 21:12:18.359,0.001403,,-0.000022,0,0,5552,632,629,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,7229,7210,,trabalho-deep-learning-mestrado
gen-1765919529-mantI1zOCMwK9Y9CPaEH,2025-12-16 21:12:09.839,0.001301,,-0.000042,0,0,5153,628,625,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,8451,8427,,trabalho-deep-learning-mestrado
gen-1765919518-yFpiBek4b7FQEBWCcnU8,2025-12-16 21:11:58.200,0.00141,,-0.000022,0,0,4927,895,892,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11574,11546,,trabalho-deep-learning-mestrado
gen-1765919512-3at5gfvx9KNDILJSA6m4,2025-12-16 21:11:52.841,0.000969,,-0.000042,0,0,4022,416,413,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,5298,5271,,trabalho-deep-learning-mestrado
gen-1765919504-R8iVnrf1qoDyol4sLwUv,2025-12-16 21:11:44.161,0.00088,,-0.000022,0,0,2790,690,687,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,8637,8613,,trabalho-deep-learning-mestrado
gen-1765919493-ozfY7fNXYRf60ZfP9qV2,2025-12-16 21:11:33.444,0.001806,,-0.000022,0,0,7182,785,782,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10638,10613,,trabalho-deep-learning-mestrado
gen-1765919481-O5oai2kgai1m6QVHClgC,2025-12-16 21:11:21.459,0.001303,,-0.000022,0,0,4792,735,732,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11932,11908,,trabalho-deep-learning-mestrado
gen-1765919467-PUymctBEc09X6wH6NNGB,2025-12-16 21:11:07.098,0.001811,,-0.000054,0,0,6304,1209,1206,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,14310,14284,,trabalho-deep-learning-mestrado
gen-1765919456-T75YTTDjvcQDekehD4vQ,2025-12-16 21:10:56.621,0.001149,,-0.000022,0,0,4448,565,562,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10326,10300,,trabalho-deep-learning-mestrado
gen-1765919441-lyfJoUnSM7OTeSDu2rrH,2025-12-16 21:10:41.741,0.001336,,-0.000051,0,0,4398,1015,1012,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,14838,14812,,trabalho-deep-learning-mestrado
gen-1765919436-mAK2hPfwtPzDUjqpW9QO,2025-12-16 21:10:36.365,0.000713,,-0.000022,0,0,2300,552,549,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,5327,5302,,trabalho-deep-learning-mestrado
gen-1765919425-ll53fpKcGOQTWUgdkV08,2025-12-16 21:10:25.229,0.001304,,-0.000022,0,0,4600,814,811,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11077,11050,,trabalho-deep-learning-mestrado
gen-1765919414-vWOr8AV5TAEdmZ8ExQAh,2025-12-16 21:10:14.802,0.00123,,-0.000022,0,0,4859,562,559,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10383,10358,,trabalho-deep-learning-mestrado
gen-1765919399-X4Vxo3kIFsxvrqCagCjQ,2025-12-16 21:09:59.259,0.001596,,-0.000042,0,0,5373,1130,1127,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15494,15471,,trabalho-deep-learning-mestrado
gen-1765919386-TGrWH6lSgh0blbgAY7Dg,2025-12-16 21:09:46.234,0.001465,,-0.000022,0,0,5305,855,852,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,12870,12863,,trabalho-deep-learning-mestrado
gen-1765919377-2xEJb4RWUIVWNFw2v8j3,2025-12-16 21:09:37.745,0.001217,,-0.000022,0,0,4536,665,662,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,8445,8420,,trabalho-deep-learning-mestrado
gen-1765919364-vlBPDUWqsGmXl4CRWJFT,2025-12-16 21:09:24.505,0.001915,,-0.000041,0,0,6979,1122,1119,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,13192,13170,,trabalho-deep-learning-mestrado
gen-1765919353-wGBRHvU3zd0933TZ4Vni,2025-12-16 21:09:13.845,0.001406,,-0.000022,0,0,4958,875,872,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10597,10491,,trabalho-deep-learning-mestrado
gen-1765919346-qiM51jcNOWBwYC2BTOJr,2025-12-16 21:09:06.137,0.001484,,-0.000042,0,0,6080,623,620,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,7655,7632,,trabalho-deep-learning-mestrado
gen-1765919334-vpcDFhdewurj1dHHvrDN,2025-12-16 21:08:54.243,0.001548,,-0.000022,0,0,5749,843,840,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11851,11835,,trabalho-deep-learning-mestrado
gen-1765919321-AcWuO72qa451UMSSy87f,2025-12-16 21:08:41.156,0.001354,,-0.000022,0,0,4128,1103,1100,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,12990,12970,,trabalho-deep-learning-mestrado
gen-1765919306-6AIW4xOVY7gWo5ImuvSU,2025-12-16 21:08:26.222,0.001414,,-0.000054,0,0,4276,1227,1224,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,14877,14856,,trabalho-deep-learning-mestrado
gen-1765919296-eylPHlTMNw2EPTIF4PUr,2025-12-16 21:08:16.004,0.00102,,-0.000022,0,0,3178,815,812,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10166,10146,,trabalho-deep-learning-mestrado
gen-1765919281-bm2dJO7Wjz9LybTFOKjF,2025-12-16 21:08:01.838,0.001649,,-0.000022,0,0,5880,992,989,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,13989,13966,,trabalho-deep-learning-mestrado
gen-1765919270-SCqsVfRq0jt7TzSQvTZk,2025-12-16 21:07:50.280,0.000974,,-0.000041,0,0,2986,838,835,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11513,11490,,trabalho-deep-learning-mestrado
gen-1765919250-bTR3i7P9kHLqWxcmN0n6,2025-12-16 21:07:30.423,0.001638,,-0.000022,0,0,4656,1460,1457,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,19690,19666,,trabalho-deep-learning-mestrado
gen-1765919234-d4hLfgyx0Dyxgcg99a4h,2025-12-16 21:07:14.538,0.001407,,-0.000022,0,0,4583,1028,1025,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15840,15823,,trabalho-deep-learning-mestrado
gen-1765919227-ayiI6hcQzBKnUd9aUQv2,2025-12-16 21:07:07.584,0.00121,,-0.000022,0,0,4620,618,615,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6916,6801,,trabalho-deep-learning-mestrado
gen-1765919210-8KrvlmbbZAGj0fVvrQBl,2025-12-16 21:06:50.316,0.001577,,-0.000022,0,0,5983,807,804,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,17213,17193,,trabalho-deep-learning-mestrado
gen-1765919200-GHNQPuCrFwQ07D8R1yrZ,2025-12-16 21:06:40.282,0.0018,,-0.000022,0,0,7513,641,638,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9980,9954,,trabalho-deep-learning-mestrado
gen-1765919188-q0OQsQ8uw2tu44grzKBi,2025-12-16 21:06:28.026,0.00127,,-0.000022,0,0,4388,832,829,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,12208,12202,,trabalho-deep-learning-mestrado
gen-1765919180-sWsylsdqJIWayv5wJNBq,2025-12-16 21:06:20.320,0.001692,,-0.000022,0,0,7218,544,541,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,7653,7632,,trabalho-deep-learning-mestrado
gen-1765919172-5PdAwkeYlCF8Z5RLvwqX,2025-12-16 21:06:11.894,0.001152,,-0.000022,0,0,4093,714,711,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,8269,8246,,trabalho-deep-learning-mestrado
gen-1765919165-iDxnYQT2p0N7J6NgJd8I,2025-12-16 21:06:05.286,0.001205,,-0.000022,0,0,4637,602,599,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6553,6373,,trabalho-deep-learning-mestrado
gen-1765919156-403MuFD8XyEzWjIYOifd,2025-12-16 21:05:56.105,0.001512,,-0.000042,0,0,5510,906,903,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9139,9116,,trabalho-deep-learning-mestrado
gen-1765919140-YDAJLmoHZgrzMP0PAzY6,2025-12-16 21:05:40.028,0.002156,,-0.000022,0,0,7765,1252,1249,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15907,15875,,trabalho-deep-learning-mestrado
gen-1765919119-oCjYcGuFoQNyQY6ATx2p,2025-12-16 21:05:19.620,0.001547,,-0.000022,0,0,4686,1266,1263,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,20362,20328,,trabalho-deep-learning-mestrado
gen-1765919110-h5gKnT7ovT9SD2igcZcI,2025-12-16 21:05:10.312,0.001069,,-0.000022,0,0,3872,636,633,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9266,9242,,trabalho-deep-learning-mestrado
gen-1765919103-BmVBi0b79nxkAHBwXCS4,2025-12-16 21:05:03.357,0.001294,,-0.000022,0,0,4698,756,753,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6897,6881,,trabalho-deep-learning-mestrado
gen-1765919092-3QZGV9hB0Nmo4VUeob4G,2025-12-16 21:04:52.641,0.001255,,-0.000022,0,0,4924,587,584,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10345,10323,,trabalho-deep-learning-mestrado
gen-1765919079-ceGl7azsR6faj0xZWodT,2025-12-16 21:04:39.086,0.001261,,-0.000022,0,0,3948,990,987,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,13505,13480,,trabalho-deep-learning-mestrado
gen-1765919074-W7lLM68xnZvBiLfwcNmp,2025-12-16 21:04:34.050,0.001056,,-0.000041,0,0,3996,597,594,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,4985,4959,,trabalho-deep-learning-mestrado
gen-1765919066-cVsH2M1d4SsYWK7Q37xd,2025-12-16 21:04:26.855,0.001125,,-0.000022,0,0,4053,676,673,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,7152,7130,,trabalho-deep-learning-mestrado
gen-1765919050-sGesvZMunnGgHm10DfG6,2025-12-16 21:04:10.113,0.001638,,-0.000022,0,0,5032,1309,1306,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,16672,16658,,trabalho-deep-learning-mestrado
gen-1765919040-gezivBAtghyRrqwd7UBh,2025-12-16 21:04:00.690,0.002123,,-0.000022,0,0,9143,635,632,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9368,9342,,trabalho-deep-learning-mestrado
gen-1765919029-QlPQHEMJI1mKj0kPfagX,2025-12-16 21:03:49.126,0.001234,,-0.000022,0,0,4215,828,825,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11523,11503,,trabalho-deep-learning-mestrado
gen-1765919012-arrxAUWQ1hDB6NznWhAt,2025-12-16 21:03:32.701,0.0016,,-0.000042,0,0,6148,828,825,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,16366,16342,,trabalho-deep-learning-mestrado
gen-1765919001-5GEKqxWTFfiGVZSNOdQM,2025-12-16 21:03:21.046,0.001041,,-0.000022,0,0,3687,654,651,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11608,11503,,trabalho-deep-learning-mestrado
gen-1765918995-zeMKbnWfB4bJG0ry7OTi,2025-12-16 21:03:15.980,0.001174,,-0.000022,0,0,4571,565,562,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,5015,4995,,trabalho-deep-learning-mestrado
gen-1765918980-tv2tXKi6IX4w1ztAloBt,2025-12-16 21:03:00.581,0.001772,,-0.000022,0,0,6486,997,994,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15222,15198,,trabalho-deep-learning-mestrado
gen-1765918969-JUcu73guzV7FQj4vIfRJ,2025-12-16 21:02:49.159,0.001619,,-0.000022,0,0,6050,864,861,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11373,11127,,trabalho-deep-learning-mestrado
gen-1765918961-lVAC7CjcbImKN9e4jyav,2025-12-16 21:02:41.667,0.001174,,-0.000039,0,0,4160,764,761,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,7446,7428,,trabalho-deep-learning-mestrado
gen-1765918945-uMmkuudeDrPN6dMIYf3x,2025-12-16 21:02:25.731,0.001463,,-0.000022,0,0,4922,1004,1001,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15679,15653,,trabalho-deep-learning-mestrado
gen-1765918931-fojvd5YwdldP1pePY2oF,2025-12-16 21:02:11.345,0.001474,,-0.000022,0,0,4844,1057,1054,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,14344,14326,,trabalho-deep-learning-mestrado
gen-1765918921-4ozYTtPWwSNCahcnPm5j,2025-12-16 21:02:01.616,0.001516,,-0.000041,0,0,5713,830,827,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9674,9648,,trabalho-deep-learning-mestrado
gen-1765918905-8d8afLsARlvtp8XG1dJT,2025-12-16 21:01:45.347,0.001482,,-0.000022,0,0,4823,1081,1078,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,16065,16053,,trabalho-deep-learning-mestrado
gen-1765918893-lQ7SN1L9U2m0qKI8RxHC,2025-12-16 21:01:33.970,0.001615,,-0.000022,0,0,5694,998,995,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11307,11287,,trabalho-deep-learning-mestrado
gen-1765918883-AhKfmteCFBTQru6DoA2T,2025-12-16 21:01:23.713,0.001284,,-0.000022,0,0,4047,995,992,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10204,10175,,trabalho-deep-learning-mestrado
gen-1765918874-kcKu7BZJbe8tJfh0t9Xz,2025-12-16 21:01:14.593,0.001,,-0.000022,0,0,3296,728,725,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9043,9038,,trabalho-deep-learning-mestrado
gen-1765918856-9B8zyRg7H2wtpbtaT7Ub,2025-12-16 21:00:56.649,0.001289,,-0.000042,0,0,3961,1081,1078,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,17891,17864,,trabalho-deep-learning-mestrado
gen-1765918846-2AeUyWbQLHyyDxhDaYdP,2025-12-16 21:00:46.619,0.001368,,-0.000022,0,0,4958,800,797,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9981,9944,,trabalho-deep-learning-mestrado
gen-1765918828-ysYallOb0JOaSRdQhvja,2025-12-16 21:00:27.983,0.00121,,-0.000051,0,0,3848,984,981,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,18475,18443,,trabalho-deep-learning-mestrado
gen-1765918812-pgkGeFBD97qjBRMZZvaz,2025-12-16 21:00:12.285,0.001692,,-0.000022,0,0,6382,877,874,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15648,15624,,trabalho-deep-learning-mestrado
gen-1765918798-la6ltLWwM1EC6VeB1uIx,2025-12-16 20:59:58.354,0.001466,,-0.000022,0,0,5196,900,897,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,13886,13855,,trabalho-deep-learning-mestrado
gen-1765918787-cgQnuM7Tr1REitdNC9oS,2025-12-16 20:59:46.947,0.001457,,-0.000022,0,0,5512,755,752,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11245,11215,,trabalho-deep-learning-mestrado
gen-1765918776-svZivYY4tDkobmrup8fJ,2025-12-16 20:59:36.120,0.00133,,-0.000022,0,0,4534,893,890,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10777,10753,,trabalho-deep-learning-mestrado
gen-1765918758-FSesRYE582TfZiOh73h4,2025-12-16 20:59:18.599,0.001445,,-0.000022,0,0,4978,946,943,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,17275,17249,,trabalho-deep-learning-mestrado
gen-1765918747-UJ1p4ORNKJgjRPmFTjqG,2025-12-16 20:59:07.412,0.001831,,-0.000022,0,0,7035,895,892,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11135,11113,,trabalho-deep-learning-mestrado
gen-1765918727-g3qleUhyAFvE9sDBC65a,2025-12-16 20:58:47.334,0.001512,,-0.000041,0,0,6016,701,698,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,20026,20005,,trabalho-deep-learning-mestrado
gen-1765918714-dWUK5ykUurihY0TSEiMF,2025-12-16 20:58:34.577,0.001375,,-0.000022,0,0,4328,1066,1063,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,12709,12508,,trabalho-deep-learning-mestrado
gen-1765918702-o0fzUkZ2mNT0ZrwHDItm,2025-12-16 20:58:22.866,0.001651,,-0.000022,0,0,6193,872,869,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11504,11500,,trabalho-deep-learning-mestrado
gen-1765918683-GCwJPo1HOmlqBWliifp4,2025-12-16 20:58:03.495,0.001301,,-0.000022,0,0,3972,1058,1055,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,19320,19290,,trabalho-deep-learning-mestrado
gen-1765918669-PSACJ32GXC3YE7YWREO4,2025-12-16 20:57:49.949,0.001536,,-0.000042,0,0,5584,925,922,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,13500,13478,,trabalho-deep-learning-mestrado
gen-1765918654-pDLqqF6SkZoFjXy6arW8,2025-12-16 20:57:34.475,0.001545,,-0.000039,0,0,4895,1212,1208,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15416,15393,,trabalho-deep-learning-mestrado
gen-1765918644-cG6GUC6a72rl0GjdZsul,2025-12-16 20:57:24.355,0.001439,,-0.000022,0,0,5364,779,776,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10067,10041,,trabalho-deep-learning-mestrado
gen-1765918634-mW5e63YaOfY7WgsFsx6j,2025-12-16 20:57:14.987,0.001045,,-0.000022,0,0,3672,668,665,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9327,9307,,trabalho-deep-learning-mestrado
gen-1765918624-J7Q0vwH9QZMHgRZh6hM3,2025-12-16 20:57:04.255,0.001416,,-0.000042,0,0,5324,789,786,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10687,10681,,trabalho-deep-learning-mestrado
gen-1765918617-IIIc7H8Y0uXumJ91EFSd,2025-12-16 20:56:57.393,0.001748,,-0.000022,0,0,7630,491,488,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6697,6675,,trabalho-deep-learning-mestrado
gen-1765918606-HepAzlSpd2rLi1gOhsvc,2025-12-16 20:56:46.874,0.001403,,-0.000022,0,0,5367,706,703,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10471,10448,,trabalho-deep-learning-mestrado
gen-1765918596-fy7WD6uMD6V1YLY9eZMF,2025-12-16 20:56:36.570,0.001431,,-0.000022,0,0,5125,857,854,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10261,10222,,trabalho-deep-learning-mestrado
gen-1765918586-oWawtbSUSeqIHDRqN4m3,2025-12-16 20:56:26.192,0.001626,,-0.000022,0,0,6121,851,848,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10221,10195,,trabalho-deep-learning-mestrado
gen-1765918574-5IhZuaRY592WyTx30sqv,2025-12-16 20:56:14.190,0.001159,,-0.000022,0,0,3650,905,902,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11942,11918,,trabalho-deep-learning-mestrado
gen-1765918564-QXb780vbUfyXxcq4wBQA,2025-12-16 20:56:04.942,0.001394,,-0.000022,0,0,5039,819,816,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9193,9160,,trabalho-deep-learning-mestrado
gen-1765918547-9uXJRvitQeW6LonwCUaT,2025-12-16 20:55:47.327,0.001871,,-0.000041,0,0,5428,1655,1652,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,17554,17533,,trabalho-deep-learning-mestrado
gen-1765918534-UkEWQbvfYYdsna0JxJ6x,2025-12-16 20:55:34.865,0.001394,,-0.000039,0,0,4657,1006,1003,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,12415,12392,,trabalho-deep-learning-mestrado
gen-1765918524-rfkiQzOm0XHTUJjT5ynX,2025-12-16 20:55:24.133,0.001193,,-0.000022,0,0,4510,629,626,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10677,10638,,trabalho-deep-learning-mestrado
gen-1765918514-wh4LZNmxB2JpDzBs4gcJ,2025-12-16 20:55:14.741,0.00125,,-0.000051,0,0,4506,800,797,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9127,9109,,trabalho-deep-learning-mestrado
gen-1765918503-OKSORqeU3jT1hrUyZUMk,2025-12-16 20:55:03.278,0.001574,,-0.000022,0,0,5141,1138,1135,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11408,11403,,trabalho-deep-learning-mestrado
gen-1765918493-t5fx782B5xFsHlUSILRt,2025-12-16 20:54:53.367,0.00122,,-0.000022,0,0,4169,819,816,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9860,9831,,trabalho-deep-learning-mestrado
gen-1765918482-DXKSUUwa2i57kTItcIaq,2025-12-16 20:54:42.795,0.001214,,-0.000022,0,0,3712,990,987,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10224,10203,,trabalho-deep-learning-mestrado
gen-1765918472-Sev1CAwS5o8qEcQPFr3Z,2025-12-16 20:54:32.698,0.001854,,-0.000022,0,0,8143,497,494,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10031,10029,,trabalho-deep-learning-mestrado
gen-1765918461-TZQRgmToPfwksTT05hdu,2025-12-16 20:54:21.835,0.001543,,-0.000022,0,0,5945,755,752,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,10815,10793,,trabalho-deep-learning-mestrado
gen-1765918448-M7pLCujE7Aw3tdjuZmaL,2025-12-16 20:54:08.815,0.001379,,-0.000022,0,0,5068,778,775,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,12971,12947,,trabalho-deep-learning-mestrado
gen-1765918442-V5rUZ17j3Fw1yFwc7q1z,2025-12-16 20:54:02.607,0.001012,,-0.000022,0,0,3661,606,603,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6057,6031,,trabalho-deep-learning-mestrado
gen-1765918436-Y7tWha1qwvsvcTy6mN33,2025-12-16 20:53:56.457,0.000999,,-0.000022,0,0,3539,629,626,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6097,6093,,trabalho-deep-learning-mestrado
gen-1765918425-iHY9ZZ3AqA2Bx77RKC2I,2025-12-16 20:53:45.052,0.001722,,-0.000022,0,0,6753,790,787,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,11352,11333,,trabalho-deep-learning-mestrado
gen-1765918415-dq5CgnPJ31psw9CcJyh8,2025-12-16 20:53:35.623,0.001255,,-0.000041,0,0,4308,870,867,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9193,9171,,trabalho-deep-learning-mestrado
gen-1765918406-y0wDTJK1j4FPTUUqXTD9,2025-12-16 20:53:26.926,0.001173,,-0.000022,0,0,4197,713,710,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,8628,8608,,trabalho-deep-learning-mestrado
gen-1765918397-6atJSmjQtY69galNcrXn,2025-12-16 20:53:17.031,0.000577,,-0.000022,0,0,1410,636,633,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9851,9848,,trabalho-deep-learning-mestrado
gen-1765918390-ssSkqtp1wzHzk5kDHAcc,2025-12-16 20:53:10.629,0.001528,,-0.000022,0,0,6213,618,615,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6342,6315,,trabalho-deep-learning-mestrado
gen-1765918381-qWYMG9FVLeNA7P6wZR6P,2025-12-16 20:53:01.240,0.001103,,-0.000039,0,0,3474,896,893,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9344,9321,,trabalho-deep-learning-mestrado
